PLACE_ID;NOMBRE_TUI;TIPOS_API;TIPOS_TODOS;CATEGORIA_TUI;DIRECCION;RATING_TUI;TOTAL_VALORACIONES_TUI;PRECIO;ESTADO_NEGOCIO;LATITUD_TUI;LONGITUD_TUI;URL;WEBSITE;HORARIO;TELEFONO;RESERVA_POSIBLE;ACCESIBILIDAD_SILLA_RUEDAS
ChIJXQzFjV2HZUARu2wQR2f2-_0;McDonald's;Restaurantes;"fast_food_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;C. de Santillana del Mar, 2, 28660 Boadilla del Monte, Madrid, Spain;36;2124;Barato;Abierto;404011;-3,8816E+16;https://www.google.com/maps/place/?q=place_id:ChIJXQzFjV2HZUARu2wQR2f2-_0;https://mcdonalds-mcdelivery.es/;['Monday: 11:00\u202fAM\u2009–\u200912:30\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u200912:30\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u200912:30\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u200912:30\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:30\u202fAM'];916 32 72 75;FALSO;VERDADERO
ChIJqzW93mGFQQ0RH2EEMz5WakI;Mesón Gallego O´Carro;Restaurantes;"spanish_restaurant; mediterranean_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;C. la Alberca, 5, posterior, 28660 Boadilla del Monte, Madrid, Spain;42;5059;Barato;Abierto;404057478;-38835252;https://www.google.com/maps/place/?q=place_id:ChIJqzW93mGFQQ0RH2EEMz5WakI;https://mesonocarro.com/;['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u200912:30\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u200912:30\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM'];916 32 09 33;VERDADERO;FALSO
ChIJV0rWvYiPQQ0R6pBsw7s_Vcs;Gasterea Finca Restaurante;Restaurantes;"restaurant; banquet_hall; bar_and_grill; mediterranean_restaurant; wedding_venue; meal_takeaway; bar; food; event_venue; point_of_interest; establishment";Gastronomía y ocio nocturno;P.º de Madrid, 3, 28660 Boadilla del Monte, Madrid, Spain;42;1051;Caro;Abierto;404026399;-3,87678E+16;https://www.google.com/maps/place/?q=place_id:ChIJV0rWvYiPQQ0R6pBsw7s_Vcs;https://www.restaurantegasterea.com/;['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u200911:30\u202fPM', 'Saturday: 12:30\u2009–\u200911:30\u202fPM', 'Sunday: 12:30\u2009–\u20095:30\u202fPM'];606 33 81 20;VERDADERO;VERDADERO
ChIJqzW93mGFQQ0RJXdSf-u2GVM;Restaurante Rodado;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;C. la Alberca, 5, 28660 Boadilla del Monte, Madrid, Spain;43;931;Barato;Abierto;4,04059E+16;-3,88372E+16;https://www.google.com/maps/place/?q=place_id:ChIJqzW93mGFQQ0RJXdSf-u2GVM;http://www.rodadorestaurante.es/;['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u200912:00\u202fAM'];916 32 21 05;VERDADERO;VERDADERO
ChIJ55zNp7qPQQ0RTJonFWa3wmc;El Puerto de El Escondite l Restaurante en Boadilla del Monte;Restaurantes;"mediterranean_restaurant; seafood_restaurant; liquor_store; bar; korean_restaurant; restaurant; food; store; event_venue; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. de Cantabria, 28660 Boadilla del Monte, Madrid, Spain;45;45;No Disponible;Abierto;403962521;-3,87237E+16;https://www.google.com/maps/place/?q=place_id:ChIJ55zNp7qPQQ0RTJonFWa3wmc;https://elpuertodelescondite.com/?utm_source=gmb&utm_medium=gmb&utm_campaign=web;['Monday: 1:00\u2009–\u20095:00\u202fPM', 'Tuesday: 1:00\u2009–\u20095:00\u202fPM', 'Wednesday: 1:00\u2009–\u20095:00\u202fPM', 'Thursday: 1:00\u2009–\u20095:00\u202fPM', 'Friday: 1:00\u2009–\u20095:00\u202fPM, 8:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 1:00\u2009–\u20095:00\u202fPM, 8:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: Closed'];917 37 73 67;VERDADERO;VERDADERO
ChIJoXLwyoqPQQ0R_snihrn3Rv0;Telepizza Boadilla del Monte - Comida a Domicilio;Restaurantes;"pizza_restaurant; fast_food_restaurant; meal_delivery; meal_takeaway; food_delivery; italian_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. Nuevo Mundo, 5, 28660 Boadilla del Monte, Madrid, Spain;34;342;Barato;Abierto;404053919;-3,88603E+16;https://www.google.com/maps/place/?q=place_id:ChIJoXLwyoqPQQ0R_snihrn3Rv0;https://www.telepizza.es/;['Monday: 1:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 1:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 1:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 1:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 1:00\u202fPM\u2009–\u200912:30\u202fAM', 'Saturday: 1:00\u202fPM\u2009–\u200912:30\u202fAM', 'Sunday: 1:00\u202fPM\u2009–\u200912:00\u202fAM'];916 32 36 34;VERDADERO;VERDADERO
ChIJR1uwRdCPQQ0R8S3DSyvnFiM;SUYO - Restaurante Peruano;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;C. Sigüenza, C.C. El Giraldo II, 4, 28660 Boadilla del Monte, Madrid, Spain;48;240;No Disponible;Abierto;404052772;-3,88286E+16;https://www.google.com/maps/place/?q=place_id:ChIJR1uwRdCPQQ0R8S3DSyvnFiM;https://www.suyo-saboresperuanos.com/;['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Wednesday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Thursday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Friday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200911:00\u202fPM', 'Saturday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200911:00\u202fPM', 'Sunday: 1:00\u2009–\u20094:00\u202fPM'];663 90 79 48;VERDADERO;VERDADERO
ChIJC6ccmCSPQQ0RM3k1Ype6zvg;Cocina Lu;Restaurantes;"asian_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. Isabel de Farnesio, 27, Local 7, 28660 Boadilla del Monte, Madrid, Spain;48;226;No Disponible;Abierto;404003401;-3885432;https://www.google.com/maps/place/?q=place_id:ChIJC6ccmCSPQQ0RM3k1Ype6zvg;https://www.cocinalu.es/;['Monday: Closed', 'Tuesday: 1:00\u2009–\u20094:30\u202fPM, 8:00\u2009–\u200911:30\u202fPM', 'Wednesday: 1:00\u2009–\u20094:30\u202fPM, 8:00\u2009–\u200911:30\u202fPM', 'Thursday: 1:00\u2009–\u20094:30\u202fPM, 8:00\u2009–\u200911:30\u202fPM', 'Friday: 1:00\u2009–\u20095:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 1:00\u2009–\u20095:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 1:00\u2009–\u20095:00\u202fPM'];672 70 16 14;VERDADERO;VERDADERO
ChIJWWrOl-CPQQ0R6hVVLb6bCcA;The Bund Chinese Cuisine;Restaurantes;"asian_restaurant; chinese_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;C. la Alberca, 5, 28660 Boadilla del Monte, Madrid, Spain;44;255;No Disponible;Abierto;404058245;-38838327;https://www.google.com/maps/place/?q=place_id:ChIJWWrOl-CPQQ0R6hVVLb6bCcA;http://www.thebund.es/;['Monday: Closed', 'Tuesday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Wednesday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Saturday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Sunday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM'];673 97 47 59;VERDADERO;VERDADERO
ChIJFR0--mKPQQ0RxrRBDKxmrhE;Kosh Café;Restaurantes;"cafe; dog_cafe; breakfast_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. Isabel de Farnesio, 34, Local 10, 28660 Boadilla del Monte, Madrid, Spain;49;108;No Disponible;Abierto;403987999;-38843775;https://www.google.com/maps/place/?q=place_id:ChIJFR0--mKPQQ0RxrRBDKxmrhE;https://sites.google.com/view/koshcafe/;['Monday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed'];915 78 39 55;FALSO;VERDADERO
ChIJhUyeO5uPQQ0RXy1VB5EOsUA;Restaurante El Faro;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. de Cantabria, 28660 Boadilla del Monte, Madrid, Spain;43;86;No Disponible;Abierto;403962734;-3,87238E+15;https://www.google.com/maps/place/?q=place_id:ChIJhUyeO5uPQQ0RXy1VB5EOsUA;;['Monday: 8:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20099:00\u202fPM'];917 37 73 67;VERDADERO;VERDADERO
ChIJwe59sdiPQQ0R07oS86X4RwY;Pizza Burrito Boadilla;Restaurantes;"restaurant; meal_delivery; food_delivery; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. Isabel de Farnesio, 34bis, local 3, 28660 Boadilla del Monte, Madrid, Spain;48;304;No Disponible;Abierto;40399097;-38847513;https://www.google.com/maps/place/?q=place_id:ChIJwe59sdiPQQ0R07oS86X4RwY;https://www.pizzaburrito.net/;['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20094:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20094:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fPM, 7:00\u2009–\u200911:30\u202fPM'];914 99 04 06;VERDADERO;VERDADERO
ChIJT6UK0YyPQQ0RmJQ169zetb0;Restaurante Sakura Boadilla;Restaurantes;"chinese_restaurant; sushi_restaurant; asian_restaurant; japanese_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. Isabel de Farnesio, 30, 28660 Boadilla del Monte, Madrid, Spain;37;234;Barato;Abierto;403997844;-38855842;https://www.google.com/maps/place/?q=place_id:ChIJT6UK0YyPQQ0RmJQ169zetb0;http://www.sakurarestaurante.es/;['Monday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Saturday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM', 'Sunday: 12:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:30\u202fPM'];916 32 72 34;VERDADERO;VERDADERO
ChIJH9ahm4iPQQ0RQjVuZAnkSZs;Restaurante Borleña;Restaurantes;"spanish_restaurant; pub; coffee_shop; cafe; bar; cafeteria; food_store; restaurant; food; store; point_of_interest; establishment";Gastronomía y ocio nocturno;numero, C. Juan Carlos I, 1, 28660 Boadilla del Monte, Madrid, Spain;40;353;Barato;Abierto;4,04038E+16;-3,87607E+16;https://www.google.com/maps/place/?q=place_id:ChIJH9ahm4iPQQ0RQjVuZAnkSZs;;['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: Closed'];916 33 45 21;VERDADERO;FALSO
ChIJd3fSi4iPQQ0R3jR9Np5OoQ0;Bar La Marina Comida Casera;Restaurantes;"restaurant; bar; food; point_of_interest; establishment";Gastronomía y ocio nocturno;C. de la Vega, 28660 Boadilla del Monte, Madrid, Spain;45;70;Barato;Abierto;404044867;-38766975;https://www.google.com/maps/place/?q=place_id:ChIJd3fSi4iPQQ0R3jR9Np5OoQ0;https://www.webnu.es/carta/la-marina;['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20091:30\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u20091:30\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u20091:00\u202fAM'];628 78 65 96;VERDADERO;FALSO
ChIJafCPP3iPQQ0R7-hhs8IkBu0;IRUKAS COOKING;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. Isabel de Farnesio, 34 BIS, LOCAL 1, 28660 Boadilla del Monte, Madrid, Spain;47;176;No Disponible;Abierto;403991545;-38848643;https://www.google.com/maps/place/?q=place_id:ChIJafCPP3iPQQ0R7-hhs8IkBu0;http://irukas.com/;['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20094:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20094:00\u202fPM'];681 30 19 95;VERDADERO;VERDADERO
ChIJ4QHShImPQQ0RoAdRXRsocOo;La Esquina Del Zoco;Restaurantes;"cafe; coffee_shop; food_store; restaurant; food; store; point_of_interest; establishment";Gastronomía y ocio nocturno;C. La Orotava, 28660 Boadilla del Monte, Madrid, Spain;41;146;Barato;Abierto;4,04049E+15;-38802256;https://www.google.com/maps/place/?q=place_id:ChIJ4QHShImPQQ0RoAdRXRsocOo;;['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fAM'];;FALSO;VERDADERO
ChIJU94GTgKPQQ0R7j0F2Lnkhmg;La Condesa de Boadilla;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. de la Condesa de Chinchón, 107, local 10, 28660 Boadilla del Monte, Madrid, Spain;40;66;No Disponible;Cerrado temporalmente;403988022;-38923908;https://www.google.com/maps/place/?q=place_id:ChIJU94GTgKPQQ0R7j0F2Lnkhmg;;;915 76 47 78;VERDADERO;VERDADERO
ChIJ06aJqPSPQQ0RiMblGaBK4IQ;Restaurante Farnesio;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. Isabel de Farnesio, 28660 Boadilla del Monte, Madrid, Spain;50;3;No Disponible;Abierto;404019717;-3,88641E+16;https://www.google.com/maps/place/?q=place_id:ChIJ06aJqPSPQQ0RiMblGaBK4IQ;;;;FALSO;FALSO
ChIJNTeQT7SPQQ0Rmq6aCrccfV4;Restaurante Sardinero;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;28660 Boadilla del Monte, Madrid, Spain;50;6;No Disponible;Abierto;403959055;-38787536;https://www.google.com/maps/place/?q=place_id:ChIJNTeQT7SPQQ0Rmq6aCrccfV4;;;;VERDADERO;FALSO
ChIJSY5ii4aPQQ0RVBtLLGjKftM;Restaurante El Buey;Restaurantes;"spanish_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. de España, 1, 28660 Boadilla del Monte, Madrid, Spain;44;806;Caro;Abierto;40405797;-3,87573E+16;https://www.google.com/maps/place/?q=place_id:ChIJSY5ii4aPQQ0RVBtLLGjKftM;https://bueyboadilla.es/;['Monday: 1:30\u2009–\u20094:30\u202fPM', 'Tuesday: 1:30\u2009–\u20094:30\u202fPM', 'Wednesday: 1:30\u2009–\u20094:30\u202fPM, 8:30\u2009–\u200911:00\u202fPM', 'Thursday: 1:30\u2009–\u20094:30\u202fPM, 8:30\u2009–\u200911:00\u202fPM', 'Friday: 1:30\u2009–\u20094:30\u202fPM, 8:30\u2009–\u200911:00\u202fPM', 'Saturday: 1:30\u2009–\u20094:30\u202fPM, 8:30\u2009–\u200911:00\u202fPM', 'Sunday: 1:30\u2009–\u20095:00\u202fPM'];916 33 25 88;VERDADERO;FALSO
ChIJZ6I9fYiPQQ0RW8XnWSl56cI;Bar El Andaluz;Restaurantes;"bar; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. de Adolfo Suárez, 1, 28660 Boadilla del Monte, Madrid, Spain;41;961;Barato;Abierto;404051025;-38773181;https://www.google.com/maps/place/?q=place_id:ChIJZ6I9fYiPQQ0RW8XnWSl56cI;http://elandaluzboadilla.com/;['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 9:00\u202fAM\u2009–\u200912:00\u202fAM'];916 32 43 46;VERDADERO;VERDADERO
ChIJcfaLg4iPQQ0R-1G7lq15Bxc;Brewery - La Lonja de Boadilla;Restaurantes;"seafood_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;C. de García Noblejas, 5, 28660 Boadilla del Monte, Madrid, Spain;44;551;No Disponible;Abierto;404043274;-3,87593E+16;https://www.google.com/maps/place/?q=place_id:ChIJcfaLg4iPQQ0R-1G7lq15Bxc;;['Monday: Closed', 'Tuesday: 1:00\u2009–\u20095:00\u202fPM, 8:30\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 1:00\u2009–\u20095:00\u202fPM, 8:30\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 1:00\u2009–\u20095:00\u202fPM, 8:30\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 1:00\u2009–\u20095:00\u202fPM, 8:30\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 1:00\u2009–\u20095:00\u202fPM, 8:30\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 1:00\u2009–\u20095:00\u202fPM'];915 77 43 25;VERDADERO;VERDADERO
ChIJU42G9WqPQQ0Ry4Xo_adhqJ0;250 GRAMOS;Restaurantes;"italian_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Av. de Adolfo Suárez, 5, 28660 Boadilla del Monte, Madrid, Spain;47;79;No Disponible;Abierto;404053355;-3,877E+16;https://www.google.com/maps/place/?q=place_id:ChIJU42G9WqPQQ0Ry4Xo_adhqJ0;https://app.tableo.com/r/SO189QR;['Monday: 1:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:45\u202fPM', 'Tuesday: Closed', 'Wednesday: 7:30\u2009–\u200911:45\u202fPM', 'Thursday: 1:00\u2009–\u20094:30\u202fPM, 7:30\u2009–\u200911:45\u202fPM', 'Friday: 1:00\u2009–\u200911:45\u202fPM', 'Saturday: 1:00\u2009–\u200911:45\u202fPM', 'Sunday: 1:00\u2009–\u200911:45\u202fPM'];919 07 36 49;VERDADERO;VERDADERO
ChIJn6dlFYiPQQ0RDB68pIL2Zdc;Linguini bar;Restaurantes;"bar; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Plaza de la Cruz, 4, 28660 Boadilla del Monte, Madrid, Spain;45;519;Barato;Abierto;404057787;-38769161;https://www.google.com/maps/place/?q=place_id:ChIJn6dlFYiPQQ0RDB68pIL2Zdc;http://www.linguinibar.com/;['Monday: Closed', 'Tuesday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20092:00\u202fAM'];910 12 79 14;VERDADERO;VERDADERO
ChIJs9wsXYiPQQ0RB4LGRZq0f4Y;Casa Alyna;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;20, C. Juan Carlos I, 28660, 28660 Boadilla del Monte, Madrid, Spain;44;141;Barato;Abierto;404052832;-3,87712E+16;https://www.google.com/maps/place/?q=place_id:ChIJs9wsXYiPQQ0RB4LGRZq0f4Y;;['Monday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: Closed', 'Thursday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200911:30\u202fPM'];910 51 84 20;VERDADERO;VERDADERO
ChIJb8s1aIiPQQ0R4Fg0TZdtPXQ;Mesón Plaza;Restaurantes;"bar; fast_food_restaurant; restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Plaza De La Cruz, 5, 28660 Madrid, Spain;37;212;Barato;Abierto;4,04056E+16;-3,87678E+16;https://www.google.com/maps/place/?q=place_id:ChIJb8s1aIiPQQ0R4Fg0TZdtPXQ;;['Monday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:30\u202fAM\u2009–\u200912:00\u202fAM'];916 32 61 22;FALSO;FALSO
ChIJ1e4Qr6mPQQ0R_ic6mDUL3MA;Restaurante Puerto Chico;Restaurantes;"restaurant; food; point_of_interest; establishment";Gastronomía y ocio nocturno;M-501, 32V, 28660 Madrid, Spain;;0;No Disponible;Abierto;403956306;-3,87378E+16;https://www.google.com/maps/place/?q=place_id:ChIJ1e4Qr6mPQQ0R_ic6mDUL3MA;;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];;FALSO;FALSO
ChIJ9TGgSuePQQ0Rik_e4tfVoeU;Rodilla;Restaurantes;"restaurant; coffee_shop; internet_cafe; sandwich_shop; meal_delivery; mediterranean_restaurant; fast_food_restaurant; cafe; food_delivery; breakfast_restaurant; meal_takeaway; food_store; store; food; point_of_interest; establishment";Gastronomía y ocio nocturno;Avd. Cantabria s/n Edif. Amazonia, S2, 28660 Madrid, Spain;;0;Barato;Abierto;4,03926E+16;-3,86432E+16;https://www.google.com/maps/place/?q=place_id:ChIJ9TGgSuePQQ0Rik_e4tfVoeU;https://www.rodilla.es/?utm_campaign=local&utm_medium=organic&utm_source=G;['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];942 35 48 91;VERDADERO;VERDADERO
